feature,rmse
e398df91e,1.7594432782563207
542f770e5,1.7594446983896588
a05794fa5,1.7594465592174815
49fea7ce7,1.7594474325174487
94e87cc26,1.7594478519178054
e5355e47e,1.7594492297999902
45bc3b302,1.7594499592972075
50603ae3d,1.7594502184471992
ce6b81be1,1.7594507213071173
64834659b,1.7594510730132282
32cab3140,1.759451235391203
24bcc2f15,1.7594512859151825
78b2cf944,1.7594532666026064
b77c707ef,1.7594535210204336
1ab7a3c7f,1.7594537978361957
506e25985,1.75945488561272
fb8395d97,1.7594549821969725
7b58c8e37,1.759456045526529
7e473a0c9,1.7594562869212762
4a6fc719e,1.7594563555632639
6e76d5df3,1.7594565083106413
e926d89d3,1.7594570869347197
ed495216f,1.7594571735712683
0ebd1ec32,1.7594575022730474
932d0f56b,1.759458390128166
3c35b9726,1.7594589857222618
9452f2c5f,1.7594591036328526
13f2607e4,1.7594599302610678
810a254cf,1.759460092914157
b26d16167,1.7594609423276946
ae1bd05ee,1.7594616051466938
969caa87a,1.7594618747106883
86610a923,1.7594619242247322
e7150f2ca,1.759462001518491
ff3ebf76b,1.7594623407217147
ef548a810,1.7594624968300299
9fd594eec,1.7594640688475707
b76dbbf35,1.7594650036814707
a0d77f495,1.7594658908216534
a8350fa96,1.7594671636667327
fc0e5130b,1.7594676655323693
03b6943c4,1.7594682112453426
8675bec0b,1.7594682836205724
b361f589e,1.7594683075563122
268040457,1.7594688386017077
a8dd5cea5,1.7594693193042592
e9d64c20a,1.7594697407999322
a2d707f4e,1.759469938034032
7630a0fd2,1.7594703596398085
3ecc09859,1.7594710628783328
ba9a5776d,1.759471536587457
ff08cfbbe,1.7594718762783526
899dbe405,1.7594719339431406
88f64cd8b,1.7594719651090711
9eab942f8,1.759472232726707
5d8a55e6d,1.7594739209772454
ce3d7595b,1.7594743399968062
b6946d764,1.7594748885382667
42b147ade,1.7594759339003136
2d60e2f7a,1.759476937945312
13bc4dacc,1.7594788947134257
a636266f3,1.7594793710789474
47665e3ce,1.7594808218805837
1583363d5,1.7594815224045743
e3c802dfd,1.7594833146121287
b2541a277,1.7594837618784898
171b3a902,1.7594839140028202
8225f7e05,1.7594839269339073
9d2a850a3,1.7594843410469312
87a2d8324,1.7594852985116098
8016f08af,1.7594857368781718
39bd57a35,1.7594857522453151
9133963bd,1.7594874148231392
9a1d8054b,1.7594884743478343
8e48aed7b,1.7594887130044878
e438105db,1.7594896202507344
f1b6cc03f,1.7594897078583824
00e87edf2,1.7594898245163892
a36b95f78,1.7594903108062667
5cd51bc4b,1.7594903757009153
f13fa756f,1.7594905775048457
2e648ce4b,1.7594905775048457
bfde2aa61,1.7594907827760495
8990c918e,1.7594907827760495
adf03173b,1.759491960413356
22bf44001,1.7594922752220925
f3316966c,1.7594924010002324
9dcbf8c83,1.759493009244948
afc17ad79,1.759493197422299
5831f4c76,1.7594940756557145
33ed23348,1.759495239413797
acd155589,1.759495239413797
17a6e2978,1.7594955797047835
ac30af84a,1.7594964083284235
3f382323a,1.7594967351819593
d14c16520,1.7594970506239087
e1121cd3e,1.7594977203452995
08af3dd45,1.7594995281332866
7e09648c9,1.7594996560656209
8966b4eee,1.7594996560656209
9ea98e87e,1.7595000768771012
c633d0b3b,1.759500695911298
5a1183b8c,1.7595007575317112
3cf3fdec4,1.7595009082533504
8a6b9a2ed,1.7595011417933457
f00a70ef6,1.759502758873675
1d293a2f3,1.7595028635877914
ac37543df,1.7595035645546555
d70d8a779,1.7595045030493348
a388d3605,1.759504533522124
f29217d2f,1.7595046827901424
f6c9661fc,1.7595055390569712
9789dc806,1.7595066670520945
018d6afbb,1.7595073747549757
ed1f680d4,1.7595083926184498
d62e18fa0,1.7595084299601362
892f6f03e,1.759509202451107
985f4005a,1.759509549263376
4adae02ea,1.7595106230192514
197cb48af,1.7595107884222736
0c8e0cd38,1.759511031723039
b8374ee4b,1.7595117446347603
4c0845957,1.7595125866578847
166ccc410,1.759513272983925
05f99c615,1.7595133137441126
a8e607456,1.7595135332517566
0f8d7b98e,1.759513534612008
79911bfa5,1.7595136183360778
337153b58,1.7595145914072472
5d26f4d92,1.7595145914072472
26419fa97,1.759514657825691
2eaf9a838,1.7595153390896558
83b151006,1.7595167239571015
7fb00ba6c,1.7595177521036982
a3faa799b,1.7595178518955836
46c525541,1.75951830695541
b4a4a4df8,1.759518634529172
e3a4596f9,1.7595186386361001
59cb69870,1.759520449290562
eb7981dd4,1.7595205945628507
0eabfcbc0,1.7595212771127444
2ad744c57,1.7595215633602026
433d408b2,1.7595217861243975
fa1efdadd,1.7595218194090323
c0004231c,1.7595219676817453
8b7190599,1.7595221703285513
52a02c635,1.7595225589815406
279f03bdc,1.7595226810659295
b136976cc,1.7595247206161728
64c6eb1cb,1.7595258055792806
9c6bf2983,1.759526545395459
c089837ee,1.7595270773429064
9e45b15cd,1.7595272273718705
b599b0064,1.7595274983598606
ec1425047,1.7595284125939437
690c387d6,1.7595285828464415
2127bb611,1.7595291437822096
52f946988,1.7595313946528373
4fcb73cb1,1.7595325862875755
d401c2b4a,1.7595325862875755
08a6181d8,1.7595334433403167
c84209935,1.7595334489234844
3ccc39318,1.7595335211970222
c25ea08ba,1.7595340033936395
93c1eecb4,1.7595379706990775
ebf53ab7c,1.7595380652724655
9884166a7,1.7595388611057197
7469da4e7,1.7595388947182986
b9928ec6a,1.759539994657196
f3e544d66,1.7595404237669297
7720ab0dd,1.7595404791670424
4bd1722dc,1.75954148206854
fc035f0aa,1.7595417155093167
47a8de42e,1.7595422996531365
53a550111,1.7595426243520236
beb887591,1.759543353209774
dc61677e5,1.759544142918581
3685524f4,1.7595452357930657
024c577b9,1.7595477480384059
6c05550b8,1.7595477934383046
9535efa4c,1.7595490086727525
bc0bb0c26,1.7595501030265366
a94e1b839,1.7595501996478058
3eefaafea,1.7595503034682736
ffa45bf70,1.7595504663075499
cbf34125e,1.759550645747887
d6af4ee1a,1.7595511731746818
a1a0084e3,1.759552146476488
ac5260727,1.7595530720199364
f8b0c7834,1.7595534692337227
c059f2574,1.759553471690146
d8296080a,1.7595534952296497
3bb7bc789,1.7595536964127292
4b8bf0f83,1.7595540817943107
afac06058,1.7595551404117602
77c9823f2,1.7595555144561295
8f940cb1b,1.7595557015229284
73548d497,1.7595582783210633
42e0ec591,1.7595590224961557
24addf864,1.7595597374948437
46291c5d1,1.759561052323856
3a66c353a,1.7595626007868004
aecbb0f94,1.7595639623649708
9121c8d1b,1.7595643037516029
7f3479656,1.759565440565318
0f7ae26ce,1.7595655697972306
c24ea6548,1.7595659296799888
7a5f0ad65,1.7595678316978418
2b5c2a7ad,1.7595681655778772
a31ba11e6,1.7595685854084993
c5a231d81,1.7595695034892138
9282e1543,1.7595705037990388
d47c58fe2,1.759570846967648
8646c43a7,1.7595718497773674
ca67f1baa,1.7595718619211815
c14e46633,1.7595719929014215
95df9fdfc,1.7595729218544696
20442bac4,1.759573132737448
338651bd1,1.7595739010620275
b495b7492,1.7595745642668128
57caa8dd6,1.7595764684224138
e7962beb9,1.7595765159240218
4a93ad962,1.759576837124468
fc5690e51,1.7595768960283416
d9c07e001,1.7595770250255411
5b318b659,1.7595772561335383
a028a97a2,1.7595780322064343
ce8ce671e,1.7595781188078448
1d9b78b9c,1.7595782117450907
2ebdfbd78,1.7595783384493826
2a9fed806,1.7595786132590685
1cfb3f891,1.7595792633835257
29714c47d,1.7595792723629367
94c5d1093,1.7595795240952936
4af2493b6,1.7595801022871596
5cf7ac69f,1.7595804101186374
48f9838a4,1.7595807235646892
9c4073190,1.7595808037839225
ffb34b926,1.759582232020333
65d14abf0,1.7595838391535858
a8f80f111,1.7595844959911702
3fdb4d5e3,1.7595850542903237
6249d8488,1.7595858172285659
35dac887f,1.7595870913213594
438b8b599,1.7595877239996847
6809065b9,1.7595879503918144
5e6a5bce6,1.7595886361764685
bbbff9657,1.7595897691492248
dc81173e9,1.7595902394413316
a8c17e75c,1.7595917836721353
851697562,1.759591873451361
9303c6806,1.7595931244084735
256640de9,1.7595933952243865
9108ee25c,1.7595941863951385
c8bdcd0f3,1.75959420827837
89cebceab,1.75959422045867
d7334935b,1.759595790331622
26b2adb65,1.7595960131811572
2bef13c19,1.7595967468878468
0bde2a22d,1.7595968518830163
f553483a0,1.7595972593222906
0494ca73d,1.7595985476376552
175795887,1.759598930001167
3fd19b6cd,1.7595999315128583
4ec3bfda8,1.7596013881726131
f519ac616,1.7596015495860553
d3a6362c5,1.7596017471740995
05c9b6799,1.7596020674643527
930f989bf,1.7596021282410679
10ad80117,1.759603455329343
00f844fea,1.759603930081587
8d7bfb911,1.7596048137490155
968b01ca3,1.7596062174692806
e9a8d043d,1.7596068434429017
a2bd73c67,1.759607279969635
2ad4525cc,1.7596087915866838
51cab733f,1.7596091121759445
29725e10e,1.7596099375702545
10e231d3c,1.7596108545824947
f65a34c05,1.7596118567396073
f9a30f20a,1.7596122570809603
4c256f2f9,1.7596122570809603
ef6fab1bc,1.7596128506182476
159e45efa,1.7596171298961991
1a9b9e2fe,1.7596173186823896
f29dfa600,1.759618178952932
af3b85b31,1.7596182838324124
0c9516742,1.7596188974915374
7fc39583c,1.7596190728819319
f960e93ae,1.7596194012176214
8c8236fe1,1.759619541833663
91ace30bd,1.7596201391570991
db147ffca,1.7596202288679674
e2b4d4ef7,1.7596203457229223
8c5025c23,1.7596213208999671
6b725e99b,1.7596217743989562
9b39b02c0,1.7596219226179985
da52febdb,1.7596221993895098
7f9e0d947,1.7596223108246245
715fa74a4,1.7596239951016226
258b77cdf,1.7596240005952368
f1d56af33,1.7596254576596997
08448215c,1.759627276606644
b4df10c6c,1.7596276696529451
71b203550,1.759629188070304
c2cabb902,1.759629905236796
1857fbccf,1.7596304632507227
12adc9937,1.759630761822005
8618bc1fd,1.7596308041877582
e9e212c6c,1.759631715382826
dae4d14b4,1.7596318225884826
0d5215715,1.7596318636599158
103b8a033,1.7596330663438238
403e7e48d,1.7596333227871332
9a2b0a8be,1.7596359877889793
653ea8253,1.759636836621775
ffca57b7b,1.7596379318728328
77464b17f,1.7596385149570004
c8306d5b6,1.759638538369495
cd24eae8a,1.7596424729337774
1bd1f24bb,1.7596431080185917
a3c187bb0,1.7596431473999163
b58127585,1.7596431494472684
0ce078942,1.7596431547509117
19a4e3e16,1.7596439518724156
96b6bd42b,1.7596439821374381
5b9dfbf38,1.7596443488185818
2e278fe94,1.7596447438840823
523ba9c40,1.7596447498184644
2e762ec53,1.759645224295163
1fe5d56b9,1.7596453875811866
69cab7184,1.759645445294149
6af8b2246,1.7596458174233345
7ab374cb1,1.7596462339546814
6beb0b35d,1.759646852048563
2585a26fe,1.7596469465990647
c7fd9abc6,1.7596472599389434
721c60041,1.7596476834124484
ba499c6d9,1.759647788519317
5df2068b0,1.7596483047985993
3b67e9641,1.7596484661502836
79203fbab,1.7596490190564054
65266ad22,1.75964931555704
292471107,1.759650321249452
45226872a,1.7596506151725038
9cc5d1d8f,1.7596509620455885
f3ee6ba3c,1.7596520744563149
e62c5ac64,1.7596528624900245
26e998afd,1.7596536319752956
945dad481,1.7596549919209035
8fe3c178c,1.7596551573469907
8fc5f0637,1.7596558039000039
704d68890,1.7596563634964215
70d96c477,1.7596579400294567
c36bcacc5,1.7596581595545517
6488c8200,1.7596589164350662
9c92cbc0c,1.7596597362880337
50640c29c,1.7596599647548319
864b62f7d,1.7596603416625394
1fcba48d0,1.7596607591787192
916d17652,1.7596617789000746
72dd076a5,1.759661859673512
6082be247,1.7596626712101324
1d593ae5b,1.7596632708789501
9702d7cc1,1.759664002845848
42b795e64,1.7596651812561346
01005e5de,1.7596655300556812
bb0ce54e9,1.7596657140078389
3dc46e323,1.7596657901056771
95f5f514d,1.7596658598940835
7cc424ffd,1.7596669534423381
0b2e88d2d,1.7596684637878677
464676511,1.7596686237795174
9fcd078b0,1.7596690245228293
7d69832bb,1.7596696449531888
649d727e1,1.7596702065524852
4681de4fd,1.759670478300813
84947363e,1.7596708001012795
46ba3a162,1.7596712659824325
a6f9bb77e,1.7596719067601765
43ebb15de,1.759673376232639
eae884486,1.7596764843482136
c3726f249,1.7596764953605533
23691e180,1.7596768185092524
860bf7c04,1.7596772390512727
ef30f6be5,1.7596775850550037
d0d340214,1.75967820150799
1d1759169,1.7596795634355762
18b4fa3f5,1.7596796127834073
96f83a237,1.7596803085399586
56cec3aad,1.759680840147589
3621a6388,1.759680971117151
fd8f9d6d1,1.759680980793442
982210169,1.7596818891157149
8160230fd,1.7596831235635533
892a4779b,1.7596831259607684
73db5b43b,1.7596833809900567
98e309617,1.759683495782709
983f4e3dc,1.7596849351252413
3ad3d521e,1.759685140019926
e8f065c9d,1.7596852346885075
7c080c111,1.7596857248900302
cc35ec717,1.7596859534038385
ed2f00d46,1.759686279363172
82953c4cd,1.759687208578784
e18f9032c,1.7596881773883808
fc4a873e0,1.759689559697715
28f75e1a5,1.7596896281120613
600ea672f,1.759689880330316
d88a3a563,1.7596915323953197
fe919be32,1.7596918211625756
9379a6483,1.7596924417845288
12f9c92b6,1.7596940447542364
f9db72cff,1.7596956246180149
963c9c0ac,1.7596990981102114
3187cfde0,1.7596999739385994
15e8d7f53,1.7596999966699658
052f67cfa,1.7597011718019169
a46587cda,1.7597021116791751
a731ff00d,1.7597025421058983
293e2698e,1.7597028635422345
b74ef4294,1.7597032419874776
052f633c1,1.7597034700200473
ff3b49c1d,1.7597047816882385
9a9fc1aba,1.7597072138795053
c16a7d537,1.7597079989363733
1e8801477,1.7597098220662162
683a47abe,1.759710429005846
fb36b89d9,1.7597104539985722
5d4b3b236,1.7597106128681896
33329acea,1.7597109586286437
47b5abbd6,1.7597110280063917
944e05d50,1.7597125061962826
a8c320153,1.7597125266855258
ef10260e3,1.7597138349657078
ec73030f6,1.7597139688157735
121d8697e,1.7597147313084993
a7da4f282,1.7597161385095899
d50798d34,1.7597164892773762
caa272114,1.7597165521186993
4f51be24e,1.7597173394823997
05410a84f,1.7597175031657264
023bc78d8,1.7597182075396505
e2c21c4bc,1.7597188508146049
d00c96876,1.7597196411230018
a5b602fc0,1.7597207337528513
a19b05919,1.7597214039330162
8516b48f5,1.7597231935978366
c90e8490c,1.7597233192429198
baccae68e,1.759723501015863
210f2139a,1.7597239706226762
c4592ac16,1.7597243398533382
e07ee6287,1.7597256143291193
759c9e85d,1.7597259413451751
949ef0753,1.7597270709741946
4c6a1accd,1.7597271614717185
ea965bff6,1.7597281454325737
783ee6e9a,1.7597285682569004
cfd55f2b6,1.7597308414442865
62d0edc4f,1.759731823010553
b84b2f72d,1.7597324517143784
f82167572,1.759735095290616
8e4d0fe45,1.7597353610907578
68afb64c3,1.7597374711200426
ef38209dc,1.7597376455714038
d421e03fd,1.7597377570959252
ed1d5d137,1.7597383052221236
de104af37,1.7597383278930179
c0f2800fc,1.7597390038895748
b1645d357,1.7597395367251085
fd206ec4d,1.7597398294735274
75795ea0a,1.7597409274958729
6619d81fc,1.7597412271536552
49063a8ed,1.759741599996556
ce6349807,1.7597417816467429
0eebebc7c,1.7597418565249678
859993c8b,1.7597435171129003
95ba53cf8,1.7597435353217636
0024cd760,1.7597442844930937
2c97120d8,1.7597444613733093
a3ef69ad5,1.7597445302703782
44f2f419e,1.7597451918742317
294bf4161,1.7597460719342837
f1a0b77a5,1.75974620029185
d1fd0b9c2,1.7597462730240578
f1b626ac2,1.7597491419776208
f677d4d13,1.759750791298769
1b6c8debf,1.7597526762232054
4cc452738,1.7597531664834374
76c1e9617,1.75975575271067
cea37bfb1,1.7597579853405274
e40fc884a,1.7597580476972787
8bde3e628,1.7597588429361426
5985f4c31,1.7597589987668236
bc2bf3bcd,1.7597593918271794
15dba7177,1.7597601617477774
93a445808,1.7597609815227848
43ef60caa,1.759763054400285
37c0a4deb,1.7597635881144273
b5b797f71,1.7597641943030253
7f8027faf,1.759764493992153
71a56bdae,1.759764562789758
dd16bb1ff,1.7597647385140265
85d409e21,1.759765974288333
5a88b7f01,1.759766713367481
30d424f24,1.7597682109506625
d51d10e38,1.7597686373966728
581515692,1.759769101928186
0564ff72c,1.7597692441767885
372daeab0,1.7597693544643869
a5874086d,1.7597712028108625
849c464e7,1.7597712858191812
67b44278a,1.7597717700587066
f0fa3bfc5,1.759771925842738
366841793,1.7597723263148293
1aca2cf15,1.7597762733096753
4d294d2cf,1.7597789912825006
64cabb6e7,1.7597792026819459
02c21443c,1.7597801402060904
0cb171797,1.7597806262142104
b961b0d59,1.7597815449750214
a34f8d443,1.7597818579332842
18e3e1563,1.7597829391855715
54723be01,1.7597831738724625
16be01500,1.75978323537774
590b24ab1,1.7597844279839094
9488c30e3,1.7597845904524188
e613715cc,1.759785757245439
da1d826f5,1.7597876008853648
4d1f9e4d7,1.7597878268431786
5c613c9de,1.7597883664943652
bfab69d22,1.7597886506865645
4bdeca0d2,1.7597899915284425
b719c867c,1.7597910210038565
850027e38,1.7597916896943926
93a31829f,1.759792720989625
7dad769a6,1.7597935756933138
82e9efdd8,1.759795418399586
324aaa96f,1.7597955818523763
18562fc62,1.7597961547195315
2193fe798,1.7597966199404578
2599a7eb7,1.7597973265997517
a93118262,1.7597987296786777
1db387535,1.7597990793304208
2daf6b624,1.7598001317081746
608639adb,1.7598010863679296
323fd38a8,1.7598016839637385
c122fd0b9,1.7598022800058883
093cfe734,1.759802879697199
f49c1d119,1.7598038063050736
b2a22ec15,1.7598050245319539
059dcb5a4,1.7598057510613176
357784061,1.7598059217025785
129fe0263,1.7598071804503252
dcc269cfe,1.7598075558843984
cb22f8a26,1.7598076059666221
b33b29b75,1.759807778598602
1530f6138,1.7598100528683223
bf2b3327b,1.759810645558693
0bb06f4b5,1.7598111572911712
b21f5b472,1.7598118253894088
2d29edb0a,1.7598119770983738
930eacbc2,1.7598120088344995
ce47f8cae,1.7598120483112796
903f6fed0,1.7598126763282478
0c8f5b93b,1.7598133199519896
42481ff40,1.759813797688234
6ae0787f3,1.7598144073339004
829fb34b8,1.7598145690986025
8768af50f,1.7598147559432875
c44348d76,1.75981485134046
7acda93e6,1.7598151440667535
194bbc66f,1.7598163134988634
b287947cc,1.7598166800353616
a6229abfb,1.7598171987082818
3de2a9e0d,1.7598173344861419
be6c5d3cc,1.7598174599352907
1ea08665c,1.759817886976615
29f828a0f,1.7598179806092002
a04684f1f,1.7598183445405713
ce30bda90,1.7598183520660595
589a5c62a,1.7598191219507038
bae4f747c,1.7598211369054315
5fe3acd24,1.7598212742271846
1e4464cd6,1.7598218520568183
d834302b0,1.759824973284532
670a46cd0,1.7598264052649863
1614f0f84,1.7598273011777954
22b7e449b,1.7598283097681204
9ca45f3c8,1.7598283264761405
d7f15a3ad,1.759829892949059
57dd44c29,1.759830557598198
5c7eb01b4,1.7598313091909494
7c4d628cf,1.7598323150019854
42451bcbf,1.759832740417973
9d2835f75,1.7598330356546081
569e4df02,1.759833869391128
7a5460b56,1.7598341560858954
dcfcddf16,1.7598347978054047
bd1c19973,1.7598369626323946
a37f4efc8,1.7598370584122336
69e8244a3,1.759837953732458
3be4dad48,1.7598383466079741
54481feaa,1.759839777953666
8d0774750,1.75984075684848
6eaea198c,1.7598429312507737
7a34c9e13,1.7598443385777904
5a1589f1a,1.7598447912839499
47d17d395,1.7598465661165141
87ffda550,1.7598468856441376
530e9b9b8,1.7598471407285385
3a01b4018,1.7598481094389535
94efcb8df,1.759848798745155
133e6f674,1.759848899798122
bd7e6d2af,1.759850465121779
2ec5b290f,1.7598513301279097
22501b58e,1.7598513468222725
af6ee4862,1.7598515155564787
a08d843a2,1.7598521454091967
7121c40ee,1.7598521647631955
0dc4d6c7d,1.7598524999795
8afae1db8,1.759852710243795
4647da55a,1.7598534853359578
0022de2b3,1.7598534853359578
8330ae1db,1.7598556828015326
26b260c2b,1.7598566619954639
d5de50af2,1.7598571428931598
812e9b700,1.75985716613584
64e010722,1.7598574303342776
3dd64f4c4,1.7598583974718314
e4f19cd02,1.7598598324582664
adc721d55,1.7598627515479524
346c04a64,1.7598639416563153
a79b1f060,1.7598647348081222
969d32625,1.7598655434576993
9ee0b383b,1.759865979151337
d83da5921,1.759866117195931
3377a30e2,1.7598665980393888
415094079,1.7598675474604204
602fd33eb,1.759867738741859
6e53a2cff,1.7598679244452236
593d5a082,1.759869763186808
a4511cb0b,1.7598708785986976
9b8eff1d7,1.7598709842708729
dbe757217,1.759871443649927
91389982b,1.7598723523692574
03ab9c0ea,1.759873072757181
99258443a,1.7598733514838134
2e84e09c5,1.7598733514838134
15d57abf7,1.7598733514838134
1904ce2ac,1.7598754526930134
7d182d05c,1.7598755540874513
df221f22b,1.75987591043439
25729656f,1.759876312685735
ecc439976,1.759876810288206
230a025ca,1.7598776404072956
e0ceabad4,1.7598777360301834
543c24e33,1.759878021347371
8643f2a4a,1.7598782870386622
43dc0f90c,1.7598787893418246
cb4f34014,1.7598794641098245
f23c83554,1.7598797119369887
375c6080e,1.7598797811192988
db7c939c5,1.7598807642879768
9280f3d04,1.7598808788705766
2e768f672,1.7598814490520684
2dd0e885c,1.759881550612896
ae82c2c99,1.7598818916077703
2123a2089,1.7598824039897107
e49fea26e,1.7598832940191973
afc08501b,1.7598866878334314
d7d314edc,1.7598880107973676
a7c7af91e,1.7598885801077975
0aab2f918,1.7598886842303991
dc6902c31,1.759891362413096
d95cab24f,1.75989147382857
7f55b577c,1.7598915099052774
ee9e70298,1.7598916092469694
89ebc1b76,1.759892917258177
df2e81e3a,1.7598929400454124
4c835bd02,1.7598931054593554
0a69cc2be,1.7598937034108055
6cd2424c4,1.7598941133251194
ba4ceabc5,1.7598945835085296
580f5ff06,1.7598948561896202
b6336ff10,1.7598950345641053
2b89a6658,1.759895190682507
2c95e6e31,1.75989533643278
043e4971a,1.7598975006288031
00c467392,1.7598975621066788
6bd9d9ae3,1.7598979322077217
298db341e,1.7598983468831544
736e55e5f,1.7598983822609835
c928b4b74,1.7598990300637323
2fff1237e,1.7598990317067176
24218ec6a,1.759900104842243
6b142730f,1.7599007886579867
54f26ee08,1.7599012550990487
fb5f5836e,1.7599016745814227
afa9b3198,1.7599021313199485
c224ec4d9,1.759902637926837
b5c9b4e39,1.7599030013997532
c10f31664,1.7599030227577277
5c4bc83b6,1.7599049704274838
17e2a7989,1.7599050876555458
faf7285a1,1.7599053975365364
1fbbd4edf,1.7599069039065993
10d7e8a17,1.7599072930847406
b794c5b62,1.7599081662751246
88219c257,1.7599105420563674
14009f037,1.7599109213961825
e88913510,1.7599111155060587
f3ee34336,1.7599112397949614
dd2fc27b0,1.759911282357462
0397f7c9b,1.7599123010289963
76d34bbee,1.7599125251145602
19543bce7,1.7599134844758413
b33e83cdc,1.7599142555097855
c09edaf01,1.7599146867214652
1d81e197a,1.7599158100153094
14fd68c51,1.7599163012024461
fb32c00dc,1.7599165324601742
36d35623e,1.7599168313825453
4b624857b,1.7599193652177936
8e8736fc8,1.759921062341315
773180cf6,1.759921404996352
357b0dbb9,1.7599216602275187
4fa02e1a8,1.7599236209985611
7b58b1340,1.7599238646146753
98d0d2971,1.7599246363968573
7f78a36f7,1.7599266753584593
ad7fbe4b5,1.7599275945846142
0656586a4,1.7599294736171198
596104fd4,1.7599296605546848
96d9b7754,1.7599323183103412
6cb207ac9,1.7599324622060486
8ff5cf8c3,1.7599329236518888
5cc9b6615,1.7599339627344768
ee7e4581d,1.759934060177439
94ef80b78,1.7599343550020987
f66618ee4,1.7599361623953347
df5f5272a,1.7599371263743708
a47445036,1.7599371895385159
867c937bb,1.7599378021769247
44146018f,1.759937879125183
fbc6c2b78,1.7599380241252804
ffa6b80e2,1.7599383522844936
47cd6e6e4,1.7599385599119786
20305585c,1.759938854325731
d9dc805dd,1.7599391780875895
474a9ec54,1.7599397286244627
5c0b5d1d4,1.7599405545435254
af0b98ec8,1.759941464301947
15b0fe826,1.7599422794138704
0c9462c08,1.7599455787151723
c40750aed,1.7599459092611938
2f0c89344,1.7599465477615106
03bfe48b2,1.7599491542786871
ecdc88e4b,1.7599493852278412
6f9d256a9,1.7599496997420188
6d82c5c16,1.7599507104990963
dfdf4b580,1.7599511048142147
dc337b6a3,1.7599545015336133
52c9acf0d,1.759954527978846
9437d8b64,1.7599546007421223
f1f6d2370,1.7599551431014913
097c7841e,1.7599585204530162
95bbebdd4,1.7599586352768846
a68b83290,1.759958999679595
f2823f2ac,1.759959700830424
b66bf9d44,1.7599608345714788
65f701080,1.7599614139334872
5a648a09d,1.759961500396649
42ebbcafa,1.7599617901925397
1346d1df0,1.7599622644659414
f9c3438ef,1.7599624933928042
f66191951,1.7599632495252537
bb9aefe00,1.7599652150701017
2f7b3364a,1.759965826719953
8d6c2a0b2,1.7599670152320679
cc462dc0b,1.759967566954912
7f174450b,1.7599690318846068
5cebca53f,1.7599692620610845
94ac25570,1.7599693040544242
b4e462a2f,1.7599693909978158
0f2b86f4a,1.7599695087486231
6ae9d58e0,1.7599701969184078
ceba761ec,1.7599712370218141
e84c67382,1.7599731518421904
30d63d3e4,1.7599737109500904
4fcacc0d8,1.759974890006914
1dc5f8e47,1.7599753480628353
5fb9cabb1,1.759975964130189
8c564ae48,1.759977036250226
53c8cde8a,1.7599778631361493
a3fc511cd,1.7599778689786143
3b21010bb,1.7599779183498747
823ac378c,1.75997883308905
92eb376f1,1.7599791283078534
1a5a424f8,1.7599805695281763
1f26f0f73,1.7599815479973102
ade8a5a19,1.7599818550976327
655fe23b2,1.7599839398557078
4e593c1c5,1.7599845198180266
b3bfbc1fa,1.7599847561121313
22b980fc8,1.7599848231022321
ffec49dae,1.7599851677664577
e39963089,1.7599855191919889
4a29bc92b,1.7599857576406304
5878b703c,1.7599863340179538
51c9aee7e,1.7599879476258573
28dc3cc44,1.7599882042465076
d30bbe129,1.7599884966193853
83fc7f74c,1.7599903412223483
b04bab75e,1.759991826570619
6cf7644e0,1.7599937248507564
c3f400e36,1.759994312674398
0761cbb48,1.7599945411776614
abc207b83,1.7599960340165088
f3b4de254,1.759996155178341
2fc5bfa65,1.759996544143844
36a56d23e,1.7599984386422722
d00346a32,1.7599986794951101
23c3f4cd9,1.7599988425535555
21a3176c5,1.7599988648554072
ad94b3f11,1.7599998404213677
44f09b92d,1.7600003975777745
e92c373a6,1.7600014070871681
12336717c,1.760003001292135
d15a325c1,1.7600034236305795
fcc8443d9,1.7600035961416838
8d13d891d,1.7600037793341365
2f93e3c96,1.760003902209113
553d643d5,1.7600039783975316
598ae7ea9,1.7600039783975316
3a48a2cd2,1.7600042888364749
b6fa5a5fd,1.7600056806081932
208308a47,1.7600078860794857
e0b968d7b,1.7600080395491637
324e49f36,1.7600107003316263
8e5a41c43,1.7600112030419846
99df18cb2,1.7600117562783097
b192dacc4,1.7600123861224948
50a6c6789,1.76001342425036
9e89978e3,1.7600137114427072
7453eb289,1.760014336671726
6e7ffdb38,1.7600145943919938
9fa984817,1.7600152699402414
2276569b3,1.7600155726221818
c144a70b1,1.7600163574454954
2a1f6c7f9,1.7600183262047429
50b1dd40f,1.7600198191006922
c6cbb2938,1.7600199105418795
7ba2e35d6,1.7600199151755285
74fa547c6,1.7600206042213364
13b8f7347,1.7600211319856087
d26b63cf2,1.760025878475152
5747a79a9,1.7600259633631419
578cf246c,1.7600259654236008
80a9ccc6f,1.7600261751961328
db45da8ac,1.7600267919068664
32138f717,1.7600270554547215
69e1143e2,1.7600276231579097
251d1aa17,1.7600279347307861
48282f315,1.7600283934760332
e5a8e9154,1.7600287237166397
db6ba896a,1.7600299193604978
122df5341,1.7600305248778945
8984e4066,1.7600313054019312
a7f6bf4a9,1.7600314828527184
4bcf15776,1.7600325477546743
480611708,1.7600341950206602
3988d0c5e,1.760035675324482
29d7f1ebd,1.7600359726536825
67db03f3a,1.760036217947837
a61dfaaa3,1.7600365334889116
ecd4c66ec,1.7600365670579963
199caef5d,1.7600371944996147
